id	title	description	link	image_link	availability	price	condition	brand	mpn	identifier_exists	google_product_category	product_type	shipping	shipping_label
EA-12031-111N	CNC Tool Cabinet - H1200 EA-12031-111N	CNC Tool Cabinet - H1200 EA-12031-111N. Tool Holders: BT-30. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/ea-12031-111n/	https://www.storagesystem.com.my/feed-img/asset3__EA-12031-111N.jpg	in_stock	1500 MYR	new	Tanko	EA-12031-111N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EA-12031-222N	CNC Tool Cabinet - H1200 EA-12031-222N	CNC Tool Cabinet - H1200 EA-12031-222N. Drawers: 3. Tool Holders: BT-40. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/ea-12031-222n/	https://www.storagesystem.com.my/feed-img/asset3__EA-12031-222N.jpg	in_stock	4518.75 MYR	new	Tanko	EA-12031-222N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EA-12031-333N	CNC Tool Cabinet - H1200 EA-12031-333N	CNC Tool Cabinet - H1200 EA-12031-333N. Tool Holders: BT-50. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/ea-12031-333n/	https://www.storagesystem.com.my/feed-img/asset3__EA-12031-333N.jpg	in_stock	1500 MYR	new	Tanko	EA-12031-333N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EA-12041-666N	CNC Tool Cabinet - H1200 EA-12041-666N	CNC Tool Cabinet - H1200 EA-12041-666N. Tool Holders: HSK-40. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/ea-12041-666n/	https://www.storagesystem.com.my/feed-img/asset3__EA-12041-666N.jpg	in_stock	1500 MYR	new	Tanko	EA-12041-666N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EA-12042-88N	CNC Tool Cabinet - H1200 EA-12042-88N	CNC Tool Cabinet - H1200 EA-12042-88N. Tool Holders: HSK-63. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/ea-12042-88n/	https://www.storagesystem.com.my/feed-img/asset3__EA-12042-88N.jpg	in_stock	4627.20 MYR	new	Tanko	EA-12042-88N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EB-12031-111N	CNC Tool Cabinet - H1200 EB-12031-111N	CNC Tool Cabinet - H1200 EB-12031-111N. Tool Holders: BT-30. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/eb-12031-111n/	https://www.storagesystem.com.my/feed-img/asset3__EB-12031-111N.jpg	in_stock	1500 MYR	new	Tanko	EB-12031-111N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EB-12031-222N	CNC Tool Cabinet - H1200 EB-12031-222N	CNC Tool Cabinet - H1200 EB-12031-222N. Tool Holders: BT-40. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/eb-12031-222n/	https://www.storagesystem.com.my/feed-img/asset3__EB-12031-222N.jpg	in_stock	5024.85 MYR	new	Tanko	EB-12031-222N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EB-12031-333N	CNC Tool Cabinet - H1200 EB-12031-.333N	CNC Tool Cabinet - H1200 EB-12031-.333N. Tool Holders: BT-50. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/eb-12031-333n/	https://www.storagesystem.com.my/feed-img/asset3__EB-12031-.333N.jpg	in_stock	1500 MYR	new	Tanko	EB-12031-333N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EB-12041-666N	CNC Tool Cabinet - H1200 EB-12041-666N	CNC Tool Cabinet - H1200 EB-12041-666N. Tool Holders: HSK-40. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/eb-12041-666n/	https://www.storagesystem.com.my/feed-img/asset3__EB-12041-666N.jpg	in_stock	1500 MYR	new	Tanko	EB-12041-666N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EB-12042-88N	CNC Tool Cabinet - H1200 EB-12042-88N	CNC Tool Cabinet - H1200 EB-12042-88N. Tool Holders: HSK-63. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/eb-12042-88n/	https://www.storagesystem.com.my/feed-img/asset3__EB-12042-88N.jpg	in_stock	5181.50 MYR	new	Tanko	EB-12042-88N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
ED-12031-111N	CNC Tool Cabinet - H1200 ED-12031-111N	CNC Tool Cabinet - H1200 ED-12031-111N. Tool Holders: BT-30. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/ed-12031-111n/	https://www.storagesystem.com.my/feed-img/asset3__ED-12031-111N.jpg	in_stock	1500 MYR	new	Tanko	ED-12031-111N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
ED-12031-222N	CNC Tool Cabinet - H1200 ED-12031-222N	CNC Tool Cabinet - H1200 ED-12031-222N. Tool Holders: BT-40. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/ed-12031-222n/	https://www.storagesystem.com.my/feed-img/asset3__ED-12031-222N.jpg	in_stock	5735.80 MYR	new	Tanko	ED-12031-222N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
ED-12031-333N	CNC Tool Cabinet - H1200 ED-12031-333N	CNC Tool Cabinet - H1200 ED-12031-333N. Tool Holders: BT-50. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/ed-12031-333n/	https://www.storagesystem.com.my/feed-img/asset3__ED-12031-333N.jpg	in_stock	1500 MYR	new	Tanko	ED-12031-333N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
ED-12041-666N	CNC Tool Cabinet - H1200 ED-12041-666N	CNC Tool Cabinet - H1200 ED-12041-666N. Tool Holders: HSK-40. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/ed-12041-666n/	https://www.storagesystem.com.my/feed-img/asset3__ED-12041-666N.jpg	in_stock	1500 MYR	new	Tanko	ED-12041-666N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
ED-12042-88N	CNC Tool Cabinet - H1200 ED-12042-88N	CNC Tool Cabinet - H1200 ED-12042-88N. Tool Holders: HSK-63. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-12n/ed-12042-88n/	https://www.storagesystem.com.my/feed-img/asset3__ED-12042-88N.jpg	in_stock	5820.15 MYR	new	Tanko	ED-12042-88N	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EA-7021-11MN	Mobile CNC Tool Cabinet - H1000 EA-7021-11MN	Mobile CNC Tool Cabinet - H1000 EA-7021-11MN. Tool Holders: BT-30. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/ea-7021-11mn/	https://www.storagesystem.com.my/feed-img/asset3__EA-7021-11MN.jpg	in_stock	3807.80 MYR	new	Tanko	EA-7021-11MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EA-7031-22MN	Mobile CNC Tool Cabinet - H1000 EA-7031-22MN	Mobile CNC Tool Cabinet - H1000 EA-7031-22MN. Drawers: 3. Tool Holders: BT-40. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/ea-7031-22mn/	https://www.storagesystem.com.my/feed-img/asset3__EA-7031-22MN.jpg	in_stock	4241.60 MYR	new	Tanko	EA-7031-22MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EA-7031-33MN	Mobile CNC Tool Cabinet - H1000 EA-7031-33MN	Mobile CNC Tool Cabinet - H1000 EA-7031-33MN. Drawers: 3. Tool Holders: BT-50. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/ea-7031-33mn/	https://www.storagesystem.com.my/feed-img/asset3__EA-7031-33MN.jpg	in_stock	4217.50 MYR	new	Tanko	EA-7031-33MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EA-7032-66MN	Mobile CNC Tool Cabinet - H1000 EA-7032-66MN	Mobile CNC Tool Cabinet - H1000 EA-7032-66MN. Tool Holders: HSK-40. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/ea-7032-66mn/	https://www.storagesystem.com.my/feed-img/asset3__EA-7032-66MN.jpg	in_stock	3627.05 MYR	new	Tanko	EA-7032-66MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EA-7032-88MN	Mobile CNC Tool Cabinet - H1000 EA-7032-88MN	Mobile CNC Tool Cabinet - H1000 EA-7032-88MN. Tool Holders: HSK-63. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/ea-7032-88mn/	https://www.storagesystem.com.my/feed-img/asset3__EA-7032-88MN.jpg	in_stock	4157.25 MYR	new	Tanko	EA-7032-88MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EB-7021-11MN	Mobile CNC Tool Cabinet - H1000 EB-7021-11MN	Mobile CNC Tool Cabinet - H1000 EB-7021-11MN. Tool Holders: BT-30. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/eb-7021-11mn/	https://www.storagesystem.com.my/feed-img/asset3__EB-7021-11MN.jpg	in_stock	4205.45 MYR	new	Tanko	EB-7021-11MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EB-7031-22MN	Mobile CNC Tool Cabinet - H1000 EB-7031-22MN	Mobile CNC Tool Cabinet - H1000 EB-7031-22MN. Tool Holders: BT-40. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/eb-7031-22mn/	https://www.storagesystem.com.my/feed-img/asset3__EB-7031-22MN.jpg	in_stock	4675.40 MYR	new	Tanko	EB-7031-22MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EB-7031-33MN	Mobile CNC Tool Cabinet - H1000 EB-7031-33MN	Mobile CNC Tool Cabinet - H1000 EB-7031-33MN. Tool Holders: BT-50. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/eb-7031-33mn/	https://www.storagesystem.com.my/feed-img/asset3__EB-7031-33MN.jpg	in_stock	4675.40 MYR	new	Tanko	EB-7031-33MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EB-7032-66MN	Mobile CNC Tool Cabinet - H1000 EB-7032-66MN	Mobile CNC Tool Cabinet - H1000 EB-7032-66MN. Tool Holders: HSK-40. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/eb-7032-66mn/	https://www.storagesystem.com.my/feed-img/asset3__EB-7032-66MN.jpg	in_stock	4639.25 MYR	new	Tanko	EB-7032-66MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
EB-7032-88MN	Mobile CNC Tool Cabinet - H1000 EB-7032-88MN	Mobile CNC Tool Cabinet - H1000 EB-7032-88MN. Tool Holders: HSK-63. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/eb-7032-88mn/	https://www.storagesystem.com.my/feed-img/asset3__EB-7032-88MN.jpg	in_stock	4627.20 MYR	new	Tanko	EB-7032-88MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
ED-7021-11MN	Mobile CNC Tool Cabinet - H1000 ED-7021-11MN	Mobile CNC Tool Cabinet - H1000 ED-7021-11MN. Tool Holders: BT-30. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/ed-7021-11mn/	https://www.storagesystem.com.my/feed-img/asset3__ED-7021-11MN.jpg	in_stock	4723.60 MYR	new	Tanko	ED-7021-11MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
ED-7031-22MN	Mobile CNC Tool Cabinet - H1000 ED-7031-22MN	Mobile CNC Tool Cabinet - H1000 ED-7031-22MN. Tool Holders: BT-40. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/ed-7031-22mn/	https://www.storagesystem.com.my/feed-img/asset3__ED-7031-22MN.jpg	in_stock	5277.90 MYR	new	Tanko	ED-7031-22MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
ED-7031-33MN	Mobile CNC Tool Cabinet - H1000 ED-7031-33MN	Mobile CNC Tool Cabinet - H1000 ED-7031-33MN. Tool Holders: BT-50. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/ed-7031-33mn/	https://www.storagesystem.com.my/feed-img/asset3__ED-7031-33MN.jpg	in_stock	5229.70 MYR	new	Tanko	ED-7031-33MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
ED-7032-66MN	Mobile CNC Tool Cabinet - H1000 ED-7032-66MN	Mobile CNC Tool Cabinet - H1000 ED-7032-66MN. Tool Holders: HSK-40. Part of the Tanko CNC Tool Storage range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/cnc-tool/ea-7mn/ed-7032-66mn/	https://www.storagesystem.com.my/feed-img/asset3__ED-7032-66MN.jpg	in_stock	5241.75 MYR	new	Tanko	ED-7032-66MN	no	4207	CNC Tool Storage > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
